ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,payee_name_original,payee_name,payee_com_code,payee_com_code_status_id,payee_comcd_relation_source_type_id,payee_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_name_code,paying_bank_branch_name,description_original,description,conf_registration_number,conf_payee_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_payee_name,coord_y_payee_name,coord_h_payee_name,coord_w_payee_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250724180003550,1,1,001,003016,202507,,,杉本商事(株),杉本商事(株),8372,30,30,20,令5.3.31,令5.3.31,令5.8.10,令5.8.10,428431,428431,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180003550,1,2,001,003016,202507,,,株式会社全備,株式会社全備,8120,30,30,20,令5.2.28,令5.2.28,令5.7.10,令5.7.10,574387,574387,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180003550,1,3,001,003016,202507,,,株式会社全備,株式会社全備,8120,30,30,20,令5.3.31,令5.3.31,令5.8.10,令5.8.10,710611,710611,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180003550,1,4,001,003016,202507,,,株式会社全備,株式会社全備,8120,30,30,20,令5.4.30,令5.4.30,令5.9.10,令5.9.10,462577,462577,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180003550,1,5,001,003016,202507,,,株式会社全備,株式会社全備,8120,30,30,20,令5.5.31,令5.5.31,令5.10.10,令5.10.10,1176967,1176967,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180003550,1,6,001,003016,202507,,,株式会社全備,株式会社全備,8120,30,30,20,令5.6.30,令5.6.30,令5.11.10,令5.11.10,957451,957451,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180003550,1,7,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.2.28,令5.2.28,令5.7.10,令5.7.10,2522931,2522931,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180003550,1,8,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.3.31,令5.3.31,令5.8.10,令5.8.10,2656797,2656797,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180003550,1,9,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.4.30,令5.4.30,令5.9.10,令5.9.10,4706222,4706222,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180003550,1,10,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.5.31,令5.5.31,令5.10.10,令5.10.10,2896061,2896061,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180003550,1,11,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.630,令5.630,令5.11.10,令5.11.10,2909005,2909005,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180003550,1,12,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.6.30,令5.6.30,令5.11.10,令5.11.10,200000,200000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180003550,1,13,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.2.28,令5.2.28,令5.7.10,令5.7.10,20000000,20000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180003550,1,14,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.2.28,令5.2.28,令5.7.10,令5.7.10,2334894,2334894,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180003550,1,15,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.3.31,令5.3.31,令5.8.10,令5.8.10,20000000,20000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180003550,1,16,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.3.31,令5.3.31,令5.8.10,令5.8.10,1665491,1665491,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180003550,1,17,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.4.30,令5.4.30,令5.9.10,令5.9.10,20000000,20000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180003550,1,18,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.4.30,令5.4.30,令5.9.10,令5.9.10,5000000,5000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180003550,1,19,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.4.30,令5.4.30,令5.9.10,令5.9.10,227965,227965,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180003550,1,20,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.5.31,令5.5.31,令5.10.10,令5.10.10,20000000,20000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724180003550,1,21,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.5.31,令5.5.31,令5.10.10,令5.10.10,5000000,5000000,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724180003550,1,22,001,003016,202507,,,高田化学株式会社,高田化学株式会社,8121,30,30,20,令5.5.31,令5.5.31,令5.10.10,令5.10.10,437725,437725,中国銀行,中国銀行,,総社支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
