ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,payee_name_original,payee_name,payee_com_code,payee_com_code_status_id,payee_comcd_relation_source_type_id,payee_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_name_code,paying_bank_branch_name,description_original,description,conf_registration_number,conf_payee_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_payee_name,coord_y_payee_name,coord_h_payee_name,coord_w_payee_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250724180002540,1,1,001,000261,202507,,,(有)小城印刷,(有)小城印刷,8409,30,30,20,R4.8.10,R4.8.10,R4.12.17,R4.12.17,589160,589160,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002540,1,2,001,000261,202507,,,(有)小城印刷,(有)小城印刷,8409,30,30,20,R4.9.12,R4.9.12,R5.1.17,R5.1.17,214170,214170,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002540,1,3,001,000261,202507,,,小松印刷(株),小松印刷(株),8410,30,30,20,R4.6.10,R4.6.10,R4.10.17,R4.10.17,1538012,1538012,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180002540,1,4,001,000261,202507,,,小松印刷(株),小松印刷(株),8410,30,30,20,R4.7.11,R4.7.11,R4.11.17,R4.11.17,1506846,1506846,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180002540,1,5,001,000261,202507,,,小松印刷(株),小松印刷(株),8410,30,30,20,R4.8.10,R4.8.10,R4.12.17,R4.12.17,1390550,1390550,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180002540,1,6,001,000261,202507,,,小松印刷(株),小松印刷(株),8410,30,30,20,R4.9.12,R4.9.12,R5.1.17,R5.1.17,2409150,2409150,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180002540,1,7,001,000261,202507,,,近藤印刷工業(株),近藤印刷工業(株),8411,30,30,20,R3.6.10,R3.6.10,R4.10.17,R4.10.17,125180,125180,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180002540,1,8,001,000261,202507,,,近藤印刷工業(株),近藤印刷工業(株),8411,30,30,20,R4.7.11,R4.7.11,R4.11.17,R4.11.17,384283,384283,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180002540,1,9,001,000261,202507,,,近藤印刷工業(株),近藤印刷工業(株),8411,30,30,20,R4.8.10,R4.8.10,R4.12.17,R4.12.17,395956,395956,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180002540,1,10,001,000261,202507,,,近藤印刷工業(株),近藤印刷工業(株),8411,30,30,20,R4.9.12,R4.9.12,R5.1.17,R5.1.17,234421,234421,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180002540,1,11,001,000261,202507,,,(株)榊紙店,(株)榊紙店,8412,30,30,20,R4.6.10,R4.6.10,R4.10.17,R4.10.17,5349855,5349855,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180002540,1,12,001,000261,202507,,,(株)榊紙店,(株)榊紙店,8412,30,30,20,R4.7.11,R4.7.11,R4.11.17,R4.11.17,6221703,6221703,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180002540,1,13,001,000261,202507,,,(株)榊紙店,(株)榊紙店,8412,30,30,20,R4.8.10,R4.8.10,R4.12.17,R4.12.17,4603040,4603040,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180002540,1,14,001,000261,202507,,,(株)榊紙店,(株)榊紙店,8412,30,30,20,R4.9.12,R4.9.12,R5.1.17,R5.1.17,5151795,5151795,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180002540,1,15,001,000261,202507,,,(株)さくら印刷,(株)さくら印刷,8413,30,30,20,R4.7.11,R4.7.11,R4.11.17,R4.11.17,126646,126646,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180002540,1,16,001,000261,202507,,,(株)さくら印刷,(株)さくら印刷,8413,30,30,20,R4.9.12,R4.9.12,R5.1.17,R5.1.17,200016,200016,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180002540,1,17,001,000261,202507,,,四国段ボール(株),四国段ボール(株),8414,30,30,20,R4.8.10,R4.8.10,R4.12.17,R4.12.17,122650,122650,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180002540,1,18,001,000261,202507,,,新タック化成(株),新タック化成(株),8415,30,30,20,R4.6.10,R4.6.10,R4.10.17,R4.10.17,9463355,9463355,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180002540,1,19,001,000261,202507,,,新タック化成(株),新タック化成(株),8415,30,30,20,R4.7.11,R4.7.11,R4.11.17,R4.11.17,12562612,12562612,伊予銀行川之江支店,伊予銀行川之江支店,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
