ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,payee_name_original,payee_name,payee_com_code,payee_com_code_status_id,payee_comcd_relation_source_type_id,payee_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_name_code,paying_bank_branch_name,description_original,description,conf_registration_number,conf_payee_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_payee_name,coord_y_payee_name,coord_h_payee_name,coord_w_payee_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250724180001280,1,1,001,000131,202507,,,(株)キタリン,(株)キタリン,8519,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,453385,453385,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001280,1,2,001,000131,202507,,,イソガイ(株),イソガイ(株),8520,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,192931,192931,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001280,1,3,001,000131,202507,,,中日本炉工業(株),中日本炉工業(株),8521,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,896170,896170,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001280,1,4,001,000131,202507,,,(株)レーザックス,(株)レーザックス,8522,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,1736900,1736900,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001280,1,5,001,000131,202507,,,岐阜商事(株),岐阜商事(株),8523,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,159874,159874,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001280,1,6,001,000131,202507,,,(株)ツガミ,(株)ツガミ,8524,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,245850,245850,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001280,1,7,001,000131,202507,,,(株)CJVインターナショナル,(株)CJVインターナショナル,8525,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,1283469,1283469,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001280,1,8,001,000131,202507,,,吉安商事(株),吉安商事(株),8526,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,202048,202048,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001280,1,9,001,000131,202507,,,(有)ヤマト,(有)ヤマト,8527,30,30,20,令5.5.26,令5.5.26,令5.9.30,令5.9.30,359854,359854,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001280,1,10,001,000131,202507,,,春田産業(株),春田産業(株),8528,30,30,20,令5.6.28,令5.6.28,令5.10.31,令5.10.31,370423,370423,(株)大垣共立銀行,(株)大垣共立銀行,,海津支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
