20250724180001050,1,1,001,000108,202507,,,愛鋼(株),愛鋼(株),8263,30,30,20,4.7.29,4.7.29,4.10.31,4.10.31,3407891,3407891,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001050,1,2,001,000108,202507,,,愛鋼(株),愛鋼(株),8263,30,30,20,4.8.31,4.8.31,4.11.30,4.11.30,12475906,12475906,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001050,1,3,001,000108,202507,,,愛鋼(株),愛鋼(株),8263,30,30,20,4.9.30,4.9.30,4.12.31,4.12.31,11355157,11355157,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001050,1,4,001,000108,202507,,,青山特殊鋼(株),青山特殊鋼(株),8264,30,30,20,4.5.31,4.5.31,4.10.5,4.10.5,249616,249616,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001050,1,5,001,000108,202507,,,青山特殊鋼(株),青山特殊鋼(株),8264,30,30,20,4.6.30,4.6.30,4.11.5,4.11.5,561751,561751,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001050,1,6,001,000108,202507,,,青山特殊鋼(株),青山特殊鋼(株),8264,30,30,20,4.7.29,4.7.29,4.12.5,4.12.5,137340,137340,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001050,1,7,001,000108,202507,,,青山特殊鋼(株),青山特殊鋼(株),8264,30,30,20,4.8.31,4.8.31,5.1.5,5.1.5,258238,258238,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001050,1,8,001,000108,202507,,,青山特殊鋼(株),青山特殊鋼(株),8264,30,30,20,4.9.30,4.9.30,5.2.5,5.2.5,272515,272515,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001050,1,9,001,000108,202507,,,秋山精鋼(株),秋山精鋼(株),8265,30,30,20,4.5.31,4.5.31,4.10.5,4.10.5,10118098,10118098,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001050,1,10,001,000108,202507,,,秋山精鋼(株),秋山精鋼(株),8265,30,30,20,4.7.29,4.7.29,4.12.5,4.12.5,6034832,6034832,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180001050,1,11,001,000108,202507,,,秋山精鋼(株),秋山精鋼(株),8265,30,30,20,4.8.31,4.8.31,5.1.5,5.1.5,6269736,6269736,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180001050,1,12,001,000108,202507,,,栗井鋼商事(株),栗井鋼商事(株),8266,30,30,20,4.9.30,4.9.30,5.2.5,5.2.5,1138064,1138064,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180001050,1,13,001,000108,202507,,,栗井鋼商事(株),栗井鋼商事(株),8266,30,30,20,4.5.31,4.5.31,4.10.5,4.10.5,1390896,1390896,横浜銀行,横浜銀行,,元町,電子記録債権,電子記録債権,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
