20250724180002800,1,1,001,000287,202507,,,三菱ふそうトラックバス(株),三菱ふそうトラックバス(株),8139,30,30,20,5.7.31,5.7.31,5.10.31,5.10.31,512882,512882,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002800,1,2,001,000287,202507,,,三菱ふそうトラックバス(株),三菱ふそうトラックバス(株),8139,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,470947,470947,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002800,1,3,001,000287,202507,,,(有)中谷商事,(有)中谷商事,8637,30,30,20,5.6.30,5.6.30,5.9.30,5.9.30,448062,448062,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180002800,1,4,001,000287,202507,,,(有)中谷商事,(有)中谷商事,8637,30,30,20,5.7.31,5.7.31,5.10.31,5.10.31,432501,432501,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180002800,1,5,001,000287,202507,,,(有)中谷商事,(有)中谷商事,8637,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,436702,436702,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180002800,1,6,001,000287,202507,,,(有)中谷商事,(有)中谷商事,8637,30,30,20,5.9.30,5.9.30,5.12.31,5.12.31,382881,382881,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180002800,1,7,001,000287,202507,,,日発販売(株),日発販売(株),8148,30,30,20,5.6.30,5.6.30,5.9.30,5.9.30,1533587,1533587,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180002800,1,8,001,000287,202507,,,日発販売(株),日発販売(株),8148,30,30,20,5.7.29,5.7.29,5.10.31,5.10.31,602857,602857,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180002800,1,9,001,000287,202507,,,日発販売(株),日発販売(株),8148,30,30,20,5.8.31,5.8.31,5.11.30,5.11.30,485113,485113,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180002800,1,10,001,000287,202507,,,日発販売(株),日発販売(株),8148,30,30,20,5.9.30,5.9.30,5.12.31,5.12.31,837407,837407,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180002800,1,11,001,000287,202507,,,(株)イチネンアクセス,(株)イチネンアクセス,8638,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,757194,757194,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180002800,1,12,001,000287,202507,,,(株)イチネンアクセス,(株)イチネンアクセス,8638,30,30,20,5.6.30,5.6.30,5.10.31,5.10.31,426964,426964,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180002800,1,13,001,000287,202507,,,(株)イチネンアクセス,(株)イチネンアクセス,8638,30,30,20,5.7.29,5.7.29,5.11.30,5.11.30,379265,379265,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180002800,1,14,001,000287,202507,,,(株)イチネンアクセス,(株)イチネンアクセス,8638,30,30,20,5.8.31,5.8.31,5.12.31,5.12.31,1100883,1100883,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180002800,1,15,001,000287,202507,,,(株)イチネンアクセス,(株)イチネンアクセス,8638,30,30,20,5.9.30,5.9.30,6.1.31,6.1.31,541330,541330,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180002800,1,16,001,000287,202507,,,日本ミシュランタイヤ(株),日本ミシュランタイヤ(株),8639,30,30,20,5.8.31,5.8.31,5.10.31,5.10.31,1452088,1452088,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180002800,1,17,001,000287,202507,,,日本ミシュランタイヤ(株),日本ミシュランタイヤ(株),8639,30,30,20,5.9.30,5.9.30,5.11.30,5.11.30,3310626,3310626,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180002800,1,18,001,000287,202507,,,明治自動車(株),明治自動車(株),8640,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,435122,435122,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180002800,1,19,001,000287,202507,,,明治自動車(株),明治自動車(株),8640,30,30,20,5.9.30,5.9.30,6.1.31,6.1.31,678740,678740,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180002800,1,20,001,000287,202507,,,杉村部品(株),杉村部品(株),8641,30,30,20,5.5.31,5.5.31,5.9.30,5.9.30,3144491,3144491,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724180002800,1,21,001,000287,202507,,,杉村部品(株),杉村部品(株),8641,30,30,20,5.6.30,5.6.30,5.9.30,5.9.30,2060159,2060159,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724180002800,1,22,001,000287,202507,,,杉村部品(株),杉村部品(株),8641,30,30,20,5.7.31,5.7.31,5.11.30,5.11.30,1962755,1962755,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002800,1,23,001,000287,202507,,,杉村部品(株),杉村部品(株),8641,30,30,20,5.8.31,5.8.31,5.12.31,5.12.31,3701294,3701294,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002800,1,24,001,000287,202507,,,杉村部品(株),杉村部品(株),8641,30,30,20,5.9.30,5.9.30,6.1.31,6.1.31,1534950,1534950,十八親和銀行,十八親和銀行,,佐世保本店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
