20250724180002910,1,1,001,000298,202507,,,森重木材(株),森重木材(株),8742,30,30,20,5.3.31,5.3.31,5.8.5,5.8.5,3643880,3643880,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002910,1,2,001,000298,202507,,,(株)クリモト,(株)クリモト,8743,30,30,20,4.12.29,4.12.29,5.5.5,5.5.5,3631760,3631760,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002910,1,3,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.11,5.7.11,1748312,1748312,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180002910,1,4,001,000298,202507,,,森重木材(株),森重木材(株),8742,30,30,20,5.2.28,5.2.28,5.7.5,5.7.5,1727932,1727932,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180002910,1,5,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.6,5.7.6,1700000,1700000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180002910,1,6,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.18,5.7.18,1700000,1700000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180002910,1,7,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.21,5.7.21,1700000,1700000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180002910,1,8,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.26,5.7.26,1700000,1700000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180002910,1,9,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.4.27,5.4.27,5.7.31,5.7.31,1700000,1700000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180002910,1,10,001,000298,202507,,,文化シャッター(株),文化シャッター(株),8745,30,30,20,5.3.25,5.3.25,5.7.25,5.7.25,1611500,1611500,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180002910,1,11,001,000298,202507,,,文化シャッター(株),文化シャッター(株),8745,30,30,20,5.1.25,5.1.25,5.5.25,5.5.25,1586750,1586750,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180002910,1,12,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.3.30,5.3.30,5.6.12,5.6.12,1583234,1583234,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180002910,1,13,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.3.30,5.3.30,5.6.6,5.6.6,1540000,1540000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180002910,1,14,001,000298,202507,,,(株)LIXII,(株)LIXII,8746,30,30,20,5.3.30,5.3.30,5.6.16,5.6.16,1540000,1540000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180002910,1,15,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.3.30,5.3.30,5.6.21,5.6.21,1540000,1540000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180002910,1,16,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.3.30,5.3.30,5.6.26,5.6.26,1540000,1540000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180002910,1,17,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.3.30,5.3.30,5.6.30,5.6.30,1540000,1540000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180002910,1,18,001,000298,202507,,,佐藤(株),佐藤(株),8747,30,30,20,5.2.22,5.2.22,5.7.5,5.7.5,1414600,1414600,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180002910,1,19,001,000298,202507,,,森重木材(株),森重木材(株),8742,30,30,20,4.12.27,4.12.27,5.5.5,5.5.5,1314374,1314374,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180002910,1,20,001,000298,202507,,,文化シヤッター(株),文化シヤッター(株),8748,30,30,20,5.4.25,5.4.25,5.8.25,5.8.25,1017500,1017500,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724180002910,1,21,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.2.27,5.2.27,5.5.12,5.5.12,1000000,1000000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724180002910,1,22,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.2.27,5.2.27,5.5.19,5.5.19,1000000,1000000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250724180002910,1,23,001,000298,202507,,,(株)LIXIL,(株)LIXIL,8744,30,30,20,5.2.27,5.2.27,5.5.26,5.5.26,1000000,1000000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
