20250724180002870,1,1,001,000294,202507,,,(株)YKKAP熊本,(株)YKKAP熊本,8724,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,724555,724555,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002870,1,2,001,000294,202507,,,(株)YKKAP熊本,(株)YKKAP熊本,8724,30,30,20,4.11.13,4.11.13,5.3.13,5.3.13,1476401,1476401,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002870,1,3,001,000294,202507,,,(株)YKKAP熊本,(株)YKKAP熊本,8724,30,30,20,4.12.13,4.12.13,5.4.13,5.4.13,1936331,1936331,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180002870,1,4,001,000294,202507,,,(株)YKKAP熊本,(株)YKKAP熊本,8724,30,30,20,5.1.13,5.1.13,5.5.13,5.5.13,1216691,1216691,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180002870,1,5,001,000294,202507,,,河北本店,河北本店,8725,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,162590,162590,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180002870,1,6,001,000294,202507,,,河北本店,河北本店,8725,30,30,20,4.11.13,4.11.13,5.3.13,5.3.13,132820,132820,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180002870,1,7,001,000294,202507,,,河北本店,河北本店,8725,30,30,20,4.12.13,4.12.13,5.4.13,5.4.13,1307972,1307972,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180002870,1,8,001,000294,202507,,,(株)新建,(株)新建,8726,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,447381,447381,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180002870,1,9,001,000294,202507,,,(株)新建,(株)新建,8726,30,30,20,4.11.13,4.11.13,5.3.13,5.3.13,1425944,1425944,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180002870,1,10,001,000294,202507,,,(株)新建,(株)新建,8726,30,30,20,4.12.13,4.12.13,5.4.13,5.4.13,1062499,1062499,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180002870,1,11,001,000294,202507,,,(株)新建,(株)新建,8726,30,30,20,5.1.13,5.1.13,5.5.13,5.5.13,542793,542793,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180002870,1,12,001,000294,202507,,,KYタイル(株),KYタイル(株),8727,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,356611,356611,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180002870,1,13,001,000294,202507,,,KYタイル(株),KYタイル(株),8727,30,30,20,4.11.13,4.11.13,5.3.13,5.3.13,360650,360650,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180002870,1,14,001,000294,202507,,,KYタイル(株),KYタイル(株),8727,30,30,20,4.12.13,4.12.13,5.4.13,5.4.13,234013,234013,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180002870,1,15,001,000294,202507,,,KYタイル(株),KYタイル(株),8727,30,30,20,5.1.13,5.1.13,5.5.13,5.5.13,249701,249701,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180002870,1,16,001,000294,202507,,,(株)共立,(株)共立,8728,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,161219,161219,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180002870,1,17,001,000294,202507,,,(株)共立,(株)共立,8728,30,30,20,4.1113,4.1113,5.3.13,5.3.13,172137,172137,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180002870,1,18,001,000294,202507,,,(株)共立,(株)共立,8728,30,30,20,4.12.13,4.12.13,5.4.13,5.4.13,621984,621984,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180002870,1,19,001,000294,202507,,,(株)共立,(株)共立,8728,30,30,20,5.1.13,5.1.13,5.5.13,5.5.13,712980,712980,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180002870,1,20,001,000294,202507,,,ヤヅ原,ヤヅ原,8729,30,30,20,4.10.13,4.10.13,5.2.13,5.2.13,105966,105966,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724180002870,1,21,001,000294,202507,,,ヤヅ原,ヤヅ原,8729,30,30,20,4.11.13,4.11.13,5.3.13,5.3.13,704916,704916,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724180002870,1,22,001,000294,202507,,,ヤヅ原,ヤヅ原,8729,30,30,20,5.1.13,5.1.13,5.5.13,5.5.13,277181,277181,肥後銀行,肥後銀行,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250724180002870,1,23,001,000294,202507,,,その他一括,その他一括,8156,30,30,20,,,,,9599381,9599381,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
