20250724180001350,1,1,001,000139,202507,,,(株)MGC,(株)MGC,8589,30,30,20,令5.2.27,令5.2.27,令5.6.21,令5.6.21,233200,233200,スルガ銀行,スルガ銀行,,本店営業部,AC10484,AC10484,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001350,1,2,001,000139,202507,,,(株)MGC,(株)MGC,8589,30,30,20,令5.4.25,令5.4.25,令5.8.21,令5.8.21,284900,284900,スルガ銀行,スルガ銀行,,本店営業部,AC10540,AC10540,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001350,1,3,001,000139,202507,,,,,,30,30,20,,,小計,小計,518100,518100,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001350,1,4,001,000139,202507,,,(株)アマダマシナリー,(株)アマダマシナリー,8590,30,30,20,令5.4.25,令5.4.25,令5.8.21,令5.8.21,4301000,4301000,スルガ銀行,スルガ銀行,,本店営業部,AC10539,AC10539,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001350,1,5,001,000139,202507,,,,,,30,30,20,,,小計,小計,4301000,4301000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001350,1,6,001,000139,202507,,,(株)コサウェル,(株)コサウェル,8591,30,30,20,令5.4.25,令5.4.25,令5.8.21,令5.8.21,547800,547800,スルガ銀行,スルガ銀行,,本店営業部,AC10546,AC10546,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001350,1,7,001,000139,202507,,,,,,30,30,20,,,小計,小計,547800,547800,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001350,1,8,001,000139,202507,,,(株)コハラ,(株)コハラ,8592,30,30,20,令5.2.27,令5.2.27,令5.6.21,令5.6.21,410872,410872,スルガ銀行,スルガ銀行,,本店営業部,AC10490,AC10490,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001350,1,9,001,000139,202507,,,(株)コハラ,(株)コハラ,8592,30,30,20,令5.5.25,令5.5.25,令5.9.21,令5.9.21,282803,282803,スルガ銀行,スルガ銀行,,本店営業部,AC10799,AC10799,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001350,1,10,001,000139,202507,,,,,,30,30,20,,,小計,小計,693675,693675,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180001350,1,11,001,000139,202507,,,(株)影山運輸,(株)影山運輸,8593,30,30,20,令5.2.27,令5.2.27,令5.6.21,令5.6.21,387730,387730,スルガ銀行,スルガ銀行,,本店営業部,AC10485,AC10485,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180001350,1,12,001,000139,202507,,,(株)影山運輸,(株)影山運輸,8593,30,30,20,令5.4.25,令5.4.25,令5.8.21,令5.8.21,650880,650880,スルガ銀行,スルガ銀行,,本店営業部,AC10541,AC10541,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180001350,1,13,001,000139,202507,,,,,,30,30,20,,,小計,小計,1038610,1038610,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180001350,1,14,001,000139,202507,,,(株)共和工機,(株)共和工機,8594,30,30,20,令5.2.27,令5.2.27,令5.6.21,令5.6.21,22198638,22198638,スルガ銀行,スルガ銀行,,本店営業部,AC10487,AC10487,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180001350,1,15,001,000139,202507,,,(株)共和工機,(株)共和工機,8594,30,30,20,令5.3.27,令5.3.27,令5.7.21,令5.7.21,514107,514107,スルガ銀行,スルガ銀行,,本店営業部,AC10513,AC10513,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180001350,1,16,001,000139,202507,,,(株)共和工機,(株)共和工機,8594,30,30,20,令5.4.25,令5.4.25,令5.8.21,令5.8.21,270710,270710,スルガ銀行,スルガ銀行,,本店営業部,AC10543,AC10543,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180001350,1,17,001,000139,202507,,,(株)共和工機,(株)共和工機,8594,30,30,20,令5.5.25,令5.5.25,令5.9.21,令5.9.21,386254,386254,スルガ銀行,スルガ銀行,,本店営業部,AC10796,AC10796,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180001350,1,18,001,000139,202507,,,,,,30,30,20,,,小計,小計,23369709,23369709,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180001350,1,19,001,000139,202507,,,(株)金剛コルメット製作所,(株)金剛コルメット製作所,8595,30,30,20,令5.3.27,令5.3.27,令5.7.21,令5.7.21,1336500,1336500,スルガ銀行,スルガ銀行,,本店営業部,AC10515,AC10515,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180001350,1,20,001,000139,202507,,,,,,30,30,20,,,小計,小計,1336500,1336500,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
