20250724180000280,1,1,001,000029,202507,,,(株)トチバン,(株)トチバン,8171,30,30,20,令4.1.30,令4.1.30,令4.4.30,令4.4.30,1068155,1068155,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180000280,1,2,001,000029,202507,,,(株)トクデンプロセル,(株)トクデンプロセル,8172,30,30,20,令4.1.31,令4.1.31,令4.5.31,令4.5.31,135960,135960,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180000280,1,3,001,000029,202507,,,(株)トチバン,(株)トチバン,8171,30,30,20,令4.2.28,令4.2.28,令4.5.31,令4.5.31,915684,915684,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180000280,1,4,001,000029,202507,,,(株)トクデンプロセル,(株)トクデンプロセル,8172,30,30,20,令4.2.15,令4.2.15,令4.6.30,令4.6.30,156200,156200,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180000280,1,5,001,000029,202507,,,(株)トチバン,(株)トチバン,8171,30,30,20,令4.3.31,令4.3.31,令4.6.30,令4.6.30,1000000,1000000,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180000280,1,6,001,000029,202507,,,(株)トチバン,(株)トチバン,8171,30,30,20,令4.3.31,令4.3.31,令4.6.30,令4.6.30,55912,55912,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180000280,1,7,001,000029,202507,,,(株)トクデンプロセル,(株)トクデンプロセル,8172,30,30,20,令4.3.31,令4.3.31,令4.7.31,令4.7.31,707960,707960,足利銀行,足利銀行,,新宿支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180000280,1,8,001,000029,202507,,,森宮電機(株),森宮電機(株),8173,30,30,20,令3.12.15,令3.12.15,令4.4.20,令4.4.20,897925,897925,群馬銀行,群馬銀行,,桐生支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180000280,1,9,001,000029,202507,,,日本圧着端子製造(株),日本圧着端子製造(株),8174,30,30,20,令3.12.15,令3.12.15,令4.4.20,令4.4.20,1088636,1088636,群馬銀行,群馬銀行,,桐生支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180000280,1,10,001,000029,202507,,,オリオン精工(株),オリオン精工(株),8175,30,30,20,令3.12.31,令3.12.31,令4.4.30,令4.4.30,1871670,1871670,群馬銀行,群馬銀行,,桐生支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180000280,1,11,001,000029,202507,,,トーシンケミテック(株),トーシンケミテック(株),8176,30,30,20,令4.1.30,令4.1.30,令4.4.30,令4.4.30,2146925,2146925,群馬銀行,群馬銀行,,桐生支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
