20250724180001940,1,1,001,000201,202507,,,GS電池商会,GS電池商会,8636,30,30,20,,,R5.10.15,R5.10.15,1338700,1338700,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001940,1,2,001,000201,202507,,,アイグラフィック,アイグラフィック,8637,30,30,20,,,R5.10.15,R5.10.15,2906310,2906310,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001940,1,3,001,000201,202507,,,テクノロール,テクノロール,8639,30,30,20,,,R5.10.15,R5.10.15,362230,362230,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001940,1,4,001,000201,202507,,,金陽社,金陽社,8645,30,30,20,,,R5.10.15,R5.10.15,234476,234476,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001940,1,5,001,000201,202507,,,女神インキ,女神インキ,8651,30,30,20,,,R5.10.15,R5.10.15,115995,115995,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001940,1,6,001,000201,202507,,,松井色素,松井色素,8652,30,30,20,,,R5.10.15,R5.10.15,193050,193050,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001940,1,7,001,000201,202507,,,西岡弘英社,西岡弘英社,8646,30,30,20,,,R5.10.15,R5.10.15,138369,138369,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001940,1,8,001,000201,202507,,,大商化成,大商化成,8640,30,30,20,,,R5.10.15,R5.10.15,180400,180400,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001940,1,9,001,000201,202507,,,大日製缶,大日製缶,8641,30,30,20,,,R5.10.15,R5.10.15,521928,521928,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001940,1,10,001,000201,202507,,,東南インキ,東南インキ,8642,30,30,20,,,R5.10.31,R5.10.31,394686,394686,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
