20250724180002980,1,1,001,000305,202507,,,川崎塗料,川崎塗料,8100,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,2890960,2890960,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180002980,1,2,001,000305,202507,,,,,,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,327890,327890,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180002980,1,3,001,000305,202507,,,第一塗料商会,第一塗料商会,8108,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,156420,156420,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180002980,1,4,001,000305,202507,,,鹿児島ロックセルフペイント,鹿児島ロックセルフペイント,8109,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,404690,404690,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180002980,1,5,001,000305,202507,,,山下塗料店,山下塗料店,8104,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,891720,891720,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180002980,1,6,001,000305,202507,,,ダイニッカ,ダイニッカ,8110,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,156280,156280,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180002980,1,7,001,000305,202507,,,有木塗料商会,有木塗料商会,8102,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,1000000,1000000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180002980,1,8,001,000305,202507,,,有木塗料商会,有木塗料商会,8102,30,30,20,5.5.31,5.5.31,5.10.31,5.10.31,245110,245110,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180002980,1,9,001,000305,202507,,,川崎塗料,川崎塗料,8100,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,1394910,1394910,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180002980,1,10,001,000305,202507,,,,,,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,146960,146960,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180002980,1,11,001,000305,202507,,,有木塗料商会,有木塗料商会,8102,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,411820,411820,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180002980,1,12,001,000305,202507,,,ニシイ,ニシイ,8103,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,2332935,2332935,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180002980,1,13,001,000305,202507,,,鹿児島ロックセルフぺイント,鹿児島ロックセルフぺイント,8105,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,139260,139260,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180002980,1,14,001,000305,202507,,,山下塗料店,山下塗料店,8104,30,30,20,5.6.30,5.6.30,5.11.30,5.11.30,116160,116160,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
