20250724180003540,1,1,001,003015,202507,,,ロックペイント株式会社,ロックペイント株式会社,8995,30,30,20,令5.10.18,令5.10.18,令5.12.31,令5.12.31,1558085,1558085,吉備信用金庫,吉備信用金庫,,総社西支店,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180003540,1,2,001,003015,202507,,,ロックペイント株式会社,ロックペイント株式会社,8995,30,30,20,令5.11.16,令5.11.16,令6.1.31,令6.1.31,1554827,1554827,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180003540,1,3,001,003015,202507,,,ロックペイント株式会社,ロックペイント株式会社,8995,30,30,20,令5.12.18,令5.12.18,令6.2.29,令6.2.29,1622654,1622654,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180003540,1,4,001,003015,202507,,,ロック商事株式会社,ロック商事株式会社,8996,30,30,20,令5.9.20,令5.9.20,令5.12.31,令5.12.31,348707,348707,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180003540,1,5,001,003015,202507,,,ロック商事株式会社,ロック商事株式会社,8996,30,30,20,令5.10.18,令5.10.18,令6.1.31,令6.1.31,257125,257125,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180003540,1,6,001,003015,202507,,,ロック商事株式会社,ロック商事株式会社,8996,30,30,20,令5.11.16,令5.11.16,令6.2.29,令6.2.29,185386,185386,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180003540,1,7,001,003015,202507,,,ロック商事株式会社,ロック商事株式会社,8996,30,30,20,令6.12.18,令6.12.18,令6.3.31,令6.3.31,220802,220802,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180003540,1,8,001,003015,202507,,,大同塗料株式会社,大同塗料株式会社,8997,30,30,20,令5.10.18,令5.10.18,令6.1.31,令6.1.31,290690,290690,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180003540,1,9,001,003015,202507,,,大同塗料株式会社,大同塗料株式会社,8997,30,30,20,令5.11.16,令5.11.16,令6.2.29,令6.2.29,591096,591096,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180003540,1,10,001,003015,202507,,,大同塗料株式会社,大同塗料株式会社,8997,30,30,20,令5.12.18,令5.12.18,令6.3.31,令6.3.31,282854,282854,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180003540,1,11,001,003015,202507,,,株式会社アビング,株式会社アビング,8998,30,30,20,令5.9.20,令5.9.20,令5.12.31,令5.12.31,439494,439494,吉備信用金庫,吉備信用金庫,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
