20250724180001660,1,1,001,000172,202507,,,ホーチキ(株),ホーチキ(株),8836,30,30,20,,,,,12360087,12360087,関西みらい,関西みらい,,御池,7枚,7枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001660,1,2,001,000172,202507,,,モリタ宮田工業(株),モリタ宮田工業(株),8837,30,30,20,,,,,11791965,11791965,関西みらい,関西みらい,,御池,7枚,7枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001660,1,3,001,000172,202507,,,ヨコイ京滋販売(株),ヨコイ京滋販売(株),8838,30,30,20,,,,,11732796,11732796,関西みらい,関西みらい,,御池,5枚,5枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001660,1,4,001,000172,202507,,,能美防災(株),能美防災(株),8839,30,30,20,,,,,11371088,11371088,関西みらい,関西みらい,,御池,4枚,4枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001660,1,5,001,000172,202507,,,(株)日本電商,(株)日本電商,8840,30,30,20,,,,,5316195,5316195,関西みらい,関西みらい,,御池,4枚,4枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001660,1,6,001,000172,202507,,,(株)マルニシ,(株)マルニシ,8841,30,30,20,,,,,3003495,3003495,関西みらい,関西みらい,,御池,4枚,4枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001660,1,7,001,000172,202507,,,ニッタン(株),ニッタン(株),8842,30,30,20,,,,,1449531,1449531,関西みらい,関西みらい,,御池,3枚,3枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001660,1,8,001,000172,202507,,,(株)立売堀製作所,(株)立売堀製作所,8843,30,30,20,,,,,1285240,1285240,関西みらい,関西みらい,,御池,1枚,1枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001660,1,9,001,000172,202507,,,(株)初田製作所,(株)初田製作所,8844,30,30,20,,,,,735350,735350,関西みらい,関西みらい,,御池,2枚,2枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001660,1,10,001,000172,202507,,,日本ドライケミカル(株),日本ドライケミカル(株),8845,30,30,20,,,,,643419,643419,関西みらい,関西みらい,,御池,3枚,3枚,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
