20250724180001450,1,1,001,000149,202507,,,旭化成アドバンス株式会社,旭化成アドバンス株式会社,8124,30,30,20,5.9.15,5.9.15,5.11.30,5.11.30,2415080,2415080,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
20250724180001450,1,2,001,000149,202507,,,川口薬品,川口薬品,8657,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,1075074,1075074,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
20250724180001450,1,3,001,000149,202507,,,コスモケミカル株式会社,コスモケミカル株式会社,8658,30,30,20,5.8.18,5.8.18,5.11.30,5.11.30,3396888,3396888,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
20250724180001450,1,4,001,000149,202507,,,コスモケミカル株式会社,コスモケミカル株式会社,8658,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,3884876,3884876,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
20250724180001450,1,5,001,000149,202507,,,コスモケミカル株式会社,コスモケミカル株式会社,8658,30,30,20,5.10.31,5.10.31,6.1.31,6.1.31,4777688,4777688,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
20250724180001450,1,6,001,000149,202507,,,コダマ樹脂工業株式会社,コダマ樹脂工業株式会社,8659,30,30,20,5.6.15,5.6.15,5.11.10,5.11.10,1366530,1366530,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
20250724180001450,1,7,001,000149,202507,,,コダマ樹脂工業株式会社,コダマ樹脂工業株式会社,8659,30,30,20,5.9.15,5.9.15,6.2.10,6.2.10,1100000,1100000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
20250724180001450,1,8,001,000149,202507,,,コダマ樹脂工業株式会社,コダマ樹脂工業株式会社,8659,30,30,20,5.10.16,5.10.16,6.3.10,6.3.10,1597750,1597750,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
20250724180001450,1,9,001,000149,202507,,,三興商事株式会社,三興商事株式会社,8660,30,30,20,5.8.18,5.8.18,5.11.30,5.11.30,2226776,2226776,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
20250724180001450,1,10,001,000149,202507,,,三興商事株式会社,三興商事株式会社,8660,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,1150790,1150790,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
20250724180001450,1,11,001,000149,202507,,,三興商事株式会社,三興商事株式会社,8660,30,30,20,5.10.16,5.10.16,6.1.31,6.1.31,1706335,1706335,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250724180001450,1,12,001,000149,202507,,,三宝化学工業株式会社,三宝化学工業株式会社,8661,30,30,20,5.8.18,5.8.18,5.11.30,5.11.30,1755600,1755600,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250724180001450,1,13,001,000149,202507,,,三宝化学工業株式会社,三宝化学工業株式会社,8661,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,1482250,1482250,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250724180001450,1,14,001,000149,202507,,,三宝化学工業株式会社,三宝化学工業株式会社,8661,30,30,20,5.10.16,5.10.16,6.1.31,6.1.31,1323383,1323383,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250724180001450,1,15,001,000149,202507,,,ソブエクレー株式会社,ソブエクレー株式会社,8663,30,30,20,5.7.18,5.7.18,5.11.10,5.11.10,1422823,1422823,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250724180001450,1,16,001,000149,202507,,,ソブエクレー株式会社,ソブエクレー株式会社,8663,30,30,20,5.8.18,5.8.18,5.12.10,5.12.10,1845691,1845691,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250724180001450,1,17,001,000149,202507,,,ソブエクレー株式会社,ソブエクレー株式会社,8663,30,30,20,5.9.15,5.9.15,6.1.10,6.1.10,1078000,1078000,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250724180001450,1,18,001,000149,202507,,,ソブエクレー株式会社,ソブエクレー株式会社,8663,30,30,20,5.10.16,5.10.16,6.2.10,6.2.10,1113338,1113338,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250724180001450,1,19,001,000149,202507,,,大盛化工株式会社,大盛化工株式会社,8673,30,30,20,5.8.18,5.8.18,5.11.30,5.11.30,2075163,2075163,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250724180001450,1,20,001,000149,202507,,,大盛化工株式会社,大盛化工株式会社,8673,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,1040028,1040028,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250724180001450,1,21,001,000149,202507,,,株式会社TGコーポレーション,株式会社TGコーポレーション,8664,30,30,20,5.9.29,5.9.29,5.11.30,5.11.30,20874321,20874321,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250724180001450,1,22,001,000149,202507,,,株式会社TGコーポレーション,株式会社TGコーポレーション,8664,30,30,20,5.10.31,5.10.31,5.12.31,5.12.31,17089557,17089557,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
20250724180001450,1,23,001,000149,202507,,,日益化成株式会社,日益化成株式会社,8674,30,30,20,5.8.18,5.8.18,5.11.30,5.11.30,1423015,1423015,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
20250724180001450,1,24,001,000149,202507,,,日益化成株式会社,日益化成株式会社,8674,30,30,20,5.9.15,5.9.15,5.12.31,5.12.31,1308637,1308637,,,,,,,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
